TaskNo,PartNo,MousePointX,MousePointY,Time
1,2,954,238,594
1,2,954,238,595
1,2,954,238,596
1,2,954,238,597
1,2,954,238,598
1,2,954,238,599
1,2,954,238,600
1,2,954,238,601
1,2,954,238,602
1,2,954,238,603
1,2,954,238,604
1,2,954,238,605
1,2,954,238,606
1,2,954,238,607
1,2,954,238,608
1,2,954,238,609
1,2,954,238,610
1,2,954,238,611
1,2,954,238,612
1,2,954,238,613
1,2,954,238,614
1,2,954,238,615
1,2,954,238,616
1,2,954,238,617
1,2,954,238,618
1,2,954,238,619
1,2,954,238,620
1,2,954,238,621
1,2,954,238,622
1,2,954,238,623
1,2,954,238,624
1,2,954,238,625
1,2,954,238,626
1,2,954,238,627
1,2,954,238,628
1,2,954,238,629
1,2,954,238,630
1,2,954,238,631
1,2,954,238,632
1,2,954,238,633
1,2,954,238,634
1,2,954,238,635
1,2,954,238,636
1,2,954,238,637
1,2,954,238,638
1,2,954,238,639
1,2,954,238,640
1,2,954,238,641
1,2,954,238,642
1,2,954,238,643
1,2,954,238,644
1,2,954,238,645
1,2,954,238,646
1,2,954,238,647
1,2,954,238,648
1,2,954,238,649
1,2,954,238,650
1,2,954,238,651
1,2,954,238,652
1,2,954,238,653
1,2,954,238,654
1,2,954,238,655
1,2,954,238,656
1,2,954,238,657
1,2,954,238,658
1,2,954,238,659
1,2,954,238,660
1,2,954,238,661
1,2,954,238,662
1,2,954,238,663
1,2,956,238,664
1,2,956,238,665
1,2,956,238,666
1,2,956,238,667
1,2,956,238,668
1,2,956,238,669
1,2,956,238,670
1,2,956,238,671
1,2,959,238,672
1,2,959,238,673
1,2,959,238,674
1,2,959,238,675
1,2,959,238,676
1,2,959,238,677
1,2,959,238,678
1,2,959,237,679
1,2,960,237,680
1,2,960,237,681
1,2,960,237,682
1,2,960,237,683
1,2,960,237,684
1,2,960,237,685
1,2,960,237,686
1,2,960,237,687
1,2,963,237,689
1,2,963,237,690
1,2,963,237,691
1,2,963,237,692
1,2,963,237,693
1,2,963,237,694
1,2,963,237,695
1,2,965,237,696
1,2,965,237,697
1,2,965,237,698
1,2,965,237,699
1,2,965,237,700
1,2,965,237,701
1,2,965,237,702
1,2,965,237,703
1,2,968,237,704
1,2,968,237,705
1,2,968,237,706
1,2,968,237,707
1,2,968,237,708
1,2,968,237,709
1,2,968,237,710
1,2,968,237,711
1,2,970,237,712
1,2,970,237,713
1,2,970,237,714
1,2,970,237,715
1,2,970,237,716
1,2,970,237,717
1,2,970,237,718
1,2,970,237,719
1,2,975,237,720
1,2,975,237,721
1,2,975,237,722
1,2,975,237,723
1,2,975,237,724
1,2,975,237,725
1,2,975,237,726
1,2,975,237,727
1,2,977,237,728
1,2,977,237,729
1,2,977,237,730
1,2,977,237,731
1,2,977,237,732
1,2,977,237,733
1,2,977,237,734
1,2,977,237,735
1,2,980,237,736
1,2,980,237,737
1,2,980,237,738
1,2,980,237,739
1,2,980,237,740
1,2,980,237,741
1,2,980,237,742
1,2,980,237,743
1,2,982,237,744
1,2,982,237,745
1,2,982,237,746
1,2,982,237,747
1,2,982,237,748
1,2,982,237,749
1,2,982,237,750
1,2,982,237,751
1,2,984,237,752
1,2,984,237,753
1,2,984,237,754
1,2,984,237,755
1,2,984,237,756
1,2,984,237,757
1,2,984,237,758
1,2,984,237,759
1,2,985,237,760
1,2,985,237,761
1,2,985,237,762
1,2,985,237,763
1,2,985,237,764
1,2,985,237,765
1,2,985,237,766
1,2,985,237,767
1,2,986,237,768
1,2,986,237,769
1,2,986,237,770
1,2,986,237,771
1,2,986,237,772
1,2,986,237,773
1,2,986,237,774
1,2,986,238,775
1,2,987,238,776
1,2,987,238,777
1,2,987,238,778
1,2,987,238,779
1,2,987,238,780
1,2,987,238,781
1,2,987,238,782
1,2,987,238,783
1,2,988,238,784
1,2,988,238,785
1,2,988,238,786
1,2,988,238,787
1,2,988,238,788
1,2,988,238,789
1,2,988,238,790
1,2,988,238,791
1,2,988,238,792
1,2,988,238,793
1,2,988,238,794
1,2,988,238,795
1,2,988,238,796
1,2,988,238,797
1,2,988,238,798
1,2,988,239,799
1,2,989,239,800
1,2,989,239,801
1,2,989,239,802
1,2,989,239,803
1,2,989,239,804
1,2,989,239,805
1,2,989,239,806
1,2,989,239,807
1,2,990,239,808
1,2,990,239,809
1,2,990,239,810
1,2,990,239,811
1,2,990,239,812
1,2,990,239,813
1,2,990,239,814
1,2,990,239,815
1,2,990,239,816
1,2,990,239,817
1,2,990,239,818
1,2,990,239,819
1,2,990,239,820
1,2,990,239,821
1,2,990,239,822
1,2,990,240,823
1,2,992,240,824
1,2,992,240,825
1,2,992,240,826
1,2,992,240,827
1,2,992,240,828
1,2,992,240,829
1,2,992,240,830
1,2,993,241,831
1,2,993,241,832
1,2,993,241,833
1,2,993,241,834
1,2,993,241,835
1,2,993,241,836
1,2,993,241,837
1,2,993,241,838
1,2,993,241,839
1,2,994,241,840
1,2,994,241,841
1,2,994,241,842
1,2,994,241,843
1,2,994,241,844
1,2,994,241,845
1,2,994,241,846
1,2,994,241,847
1,2,997,242,848
1,2,997,242,849
1,2,997,242,850
1,2,997,242,851
1,2,997,242,852
1,2,997,242,853
1,2,997,242,854
1,2,997,242,855
1,2,998,242,856
1,2,998,242,857
1,2,998,242,858
1,2,998,242,859
1,2,998,242,860
1,2,998,242,861
1,2,998,242,862
1,2,998,243,863
1,2,999,243,864
1,2,999,243,865
1,2,999,243,866
1,2,999,243,867
1,2,999,243,868
1,2,999,243,869
1,2,999,243,870
1,2,999,243,871
1,2,1001,243,872
1,2,1001,243,873
1,2,1001,243,874
1,2,1001,243,875
1,2,1001,243,876
1,2,1001,243,877
1,2,1001,243,878
1,2,1001,243,879
1,2,1001,243,880
1,2,1001,243,881
1,2,1001,243,882
1,2,1001,243,883
1,2,1001,243,884
1,2,1001,243,885
1,2,1001,243,886
1,2,1001,243,887
1,2,1003,244,888
1,2,1003,244,889
1,2,1003,244,890
1,2,1003,244,891
1,2,1003,244,892
1,2,1003,244,893
1,2,1003,244,894
1,2,1003,244,895
1,2,1005,244,896
1,2,1005,244,897
1,2,1005,244,898
1,2,1005,244,899
1,2,1005,244,900
1,2,1005,244,901
1,2,1005,244,902
1,2,1005,245,903
1,2,1007,245,904
1,2,1007,245,905
1,2,1007,245,906
1,2,1007,245,907
1,2,1007,245,908
1,2,1007,245,909
1,2,1007,245,910
1,2,1007,245,911
1,2,1008,245,912
1,2,1008,245,913
1,2,1008,245,914
1,2,1008,245,915
1,2,1008,245,916
1,2,1008,245,917
1,2,1008,245,918
1,2,1008,246,919
1,2,1010,246,920
1,2,1010,246,921
1,2,1010,246,922
1,2,1010,246,923
1,2,1010,246,924
1,2,1010,246,925
1,2,1010,246,926
1,2,1010,246,927
1,2,1012,246,928
1,2,1012,246,929
1,2,1012,246,930
1,2,1012,246,931
1,2,1012,246,932
1,2,1012,246,933
1,2,1012,246,934
1,2,1012,246,935
1,2,1014,246,936
1,2,1014,246,937
1,2,1014,246,938
1,2,1014,246,939
1,2,1014,246,940
1,2,1014,246,941
1,2,1014,246,942
1,2,1014,246,943
1,2,1015,247,944
1,2,1015,247,945
1,2,1015,247,946
1,2,1015,247,947
1,2,1015,247,948
1,2,1015,247,949
1,2,1015,247,950
1,2,1017,247,951
1,2,1017,247,952
1,2,1017,247,953
1,2,1017,247,954
1,2,1017,247,955
1,2,1017,247,956
1,2,1017,247,957
1,2,1017,247,958
1,2,1017,248,959
1,2,1019,248,960
1,2,1019,248,961
1,2,1019,248,962
1,2,1019,248,963
1,2,1019,248,964
1,2,1019,248,965
1,2,1019,248,966
1,2,1019,248,967
1,2,1019,248,968
1,2,1019,248,969
1,2,1019,248,970
1,2,1019,248,971
1,2,1019,248,972
1,2,1019,248,973
1,2,1019,248,974
1,2,1019,248,975
1,2,1021,248,976
1,2,1021,248,977
1,2,1021,248,978
1,2,1021,248,979
1,2,1021,248,980
1,2,1021,248,981
1,2,1021,248,982
1,2,1021,248,983
1,2,1022,248,984
1,2,1022,248,985
1,2,1022,248,986
1,2,1022,248,987
1,2,1022,248,988
1,2,1022,248,989
1,2,1022,248,990
1,2,1022,249,991
1,2,1023,249,992
1,2,1023,249,993
1,2,1023,249,994
1,2,1023,249,995
1,2,1023,249,996
1,2,1023,249,997
1,2,1023,249,998
1,2,1023,249,999
1,2,1024,249,1000
1,2,1024,249,1001
1,2,1024,249,1002
1,2,1024,249,1003
1,2,1024,249,1004
1,2,1024,249,1005
1,2,1024,249,1006
1,2,1024,250,1007
1,2,1025,250,1008
1,2,1025,250,1009
1,2,1025,250,1010
1,2,1025,250,1011
1,2,1025,250,1012
1,2,1025,250,1013
1,2,1025,250,1014
1,2,1025,250,1015
1,2,1026,250,1016
1,2,1026,250,1017
1,2,1026,250,1018
1,2,1026,250,1019
1,2,1026,250,1020
1,2,1026,250,1021
1,2,1026,250,1022
1,2,1026,252,1023
1,2,1027,252,1024
1,2,1027,252,1025
1,2,1027,252,1026
1,2,1027,252,1027
1,2,1027,252,1028
1,2,1027,252,1029
1,2,1027,252,1030
1,2,1027,252,1031
1,2,1029,252,1032
1,2,1029,252,1033
1,2,1029,252,1034
1,2,1029,252,1035
1,2,1029,252,1036
1,2,1029,252,1037
1,2,1029,252,1038
1,2,1029,253,1039
1,2,1030,253,1040
1,2,1030,253,1041
1,2,1030,253,1042
1,2,1030,253,1043
1,2,1030,253,1044
1,2,1030,253,1045
1,2,1030,253,1046
1,2,1030,254,1047
1,2,1032,254,1048
1,2,1032,254,1049
1,2,1032,254,1050
1,2,1032,254,1051
1,2,1032,254,1052
1,2,1032,254,1053
1,2,1032,254,1054
1,2,1032,255,1055
1,2,1034,255,1056
1,2,1034,255,1057
1,2,1034,255,1058
1,2,1034,255,1059
1,2,1034,255,1060
1,2,1034,255,1061
1,2,1034,255,1062
1,2,1034,255,1063
1,2,1036,255,1064
1,2,1036,255,1065
1,2,1036,255,1066
1,2,1036,255,1067
1,2,1036,255,1068
1,2,1036,255,1069
1,2,1036,255,1070
1,2,1036,255,1071
1,2,1038,257,1072
1,2,1038,257,1073
1,2,1038,257,1074
1,2,1038,257,1075
1,2,1038,257,1076
1,2,1038,257,1077
1,2,1038,257,1078
1,2,1038,258,1079
1,2,1041,258,1080
1,2,1041,258,1081
1,2,1041,258,1082
1,2,1041,258,1083
1,2,1041,258,1084
1,2,1041,258,1085
1,2,1041,258,1086
1,2,1041,259,1087
1,2,1042,259,1089
1,2,1042,259,1090
1,2,1042,259,1091
1,2,1042,259,1092
1,2,1042,259,1093
1,2,1042,259,1094
1,2,1042,260,1095
1,2,1044,260,1096
1,2,1044,260,1097
1,2,1044,260,1098
1,2,1044,260,1099
1,2,1044,260,1100
1,2,1044,260,1101
1,2,1044,260,1102
1,2,1044,262,1103
1,2,1048,262,1104
1,2,1048,262,1105
1,2,1048,262,1106
1,2,1048,262,1107
1,2,1048,262,1108
1,2,1048,262,1109
1,2,1048,262,1110
1,2,1048,263,1111
1,2,1050,263,1112
1,2,1050,263,1113
1,2,1050,263,1114
1,2,1050,263,1115
1,2,1050,263,1116
1,2,1050,263,1117
1,2,1050,263,1118
1,2,1050,264,1119
1,2,1052,264,1120
1,2,1052,264,1121
1,2,1052,264,1122
1,2,1052,264,1123
1,2,1052,264,1124
1,2,1052,264,1125
1,2,1052,264,1126
1,2,1052,265,1127
1,2,1054,265,1128
1,2,1054,265,1129
1,2,1054,265,1130
1,2,1054,265,1131
1,2,1054,265,1132
1,2,1054,265,1133
1,2,1054,265,1134
1,2,1054,267,1135
1,2,1057,267,1136
1,2,1057,267,1137
1,2,1057,267,1138
1,2,1057,267,1139
1,2,1057,267,1140
1,2,1057,267,1141
1,2,1057,267,1142
1,2,1057,267,1143
1,2,1058,267,1144
1,2,1058,267,1145
1,2,1058,267,1146
1,2,1058,267,1147
1,2,1058,267,1148
1,2,1058,267,1149
1,2,1058,267,1150
1,2,1058,269,1151
1,2,1060,269,1152
1,2,1060,269,1153
1,2,1060,269,1154
1,2,1060,269,1155
1,2,1060,269,1156
1,2,1060,269,1157
1,2,1060,269,1158
1,2,1060,269,1159
1,2,1062,269,1160
1,2,1062,269,1161
1,2,1062,269,1162
1,2,1062,269,1163
1,2,1062,269,1164
1,2,1062,269,1165
1,2,1062,269,1166
1,2,1062,270,1167
1,2,1063,270,1168
1,2,1063,270,1169
1,2,1063,270,1170
1,2,1063,270,1171
1,2,1063,270,1172
1,2,1063,270,1173
1,2,1063,270,1174
1,2,1063,271,1175
1,2,1064,271,1176
1,2,1064,271,1177
1,2,1064,271,1178
1,2,1064,271,1179
1,2,1064,271,1180
1,2,1064,271,1181
1,2,1064,271,1182
1,2,1064,271,1183
1,2,1065,271,1184
1,2,1065,271,1185
1,2,1065,271,1186
1,2,1065,271,1187
1,2,1065,271,1188
1,2,1065,271,1189
1,2,1065,271,1190
1,2,1065,272,1191
1,2,1066,272,1192
1,2,1066,272,1193
1,2,1066,272,1194
1,2,1066,272,1195
1,2,1066,272,1196
1,2,1066,272,1197
1,2,1066,272,1198
1,2,1066,273,1199
1,2,1068,273,1200
1,2,1068,273,1201
1,2,1068,273,1203
1,2,1068,273,1204
1,2,1068,273,1205
1,2,1068,273,1206
1,2,1068,273,1207
1,2,1068,273,1208
1,2,1068,273,1209
1,2,1068,273,1210
1,2,1068,273,1211
1,2,1068,273,1212
1,2,1068,273,1213
1,2,1068,273,1214
1,2,1068,273,1215
1,2,1070,273,1216
1,2,1070,273,1217
1,2,1070,273,1218
1,2,1070,273,1219
1,2,1070,273,1220
1,2,1070,273,1221
1,2,1070,273,1222
1,2,1070,275,1223
1,2,1070,275,1224
1,2,1070,275,1225
1,2,1070,275,1226
1,2,1070,275,1227
1,2,1070,275,1228
1,2,1070,275,1229
1,2,1070,275,1230
1,2,1070,275,1231
1,2,1072,275,1232
1,2,1072,275,1233
1,2,1072,275,1234
1,2,1072,275,1235
1,2,1072,275,1236
1,2,1072,275,1237
1,2,1072,275,1238
1,2,1072,275,1239
1,2,1073,275,1240
1,2,1073,275,1241
1,2,1073,275,1242
1,2,1073,275,1243
1,2,1073,275,1244
1,2,1073,275,1245
1,2,1073,275,1246
1,2,1073,276,1247
1,2,1074,276,1248
1,2,1074,276,1249
1,2,1074,276,1250
1,2,1074,276,1251
1,2,1074,276,1252
1,2,1074,276,1253
1,2,1074,276,1254
1,2,1074,276,1255
1,2,1076,276,1256
1,2,1076,276,1257
1,2,1076,276,1258
1,2,1076,276,1259
1,2,1076,276,1260
1,2,1076,276,1261
1,2,1076,276,1262
1,2,1076,277,1263
1,2,1077,277,1265
1,2,1077,277,1266
1,2,1077,277,1267
1,2,1077,277,1268
1,2,1077,277,1269
1,2,1077,277,1270
1,2,1077,277,1271
1,2,1078,277,1272
1,2,1078,277,1273
1,2,1078,277,1274
1,2,1078,277,1275
1,2,1078,277,1276
1,2,1078,277,1277
1,2,1078,277,1278
1,2,1078,277,1279
1,2,1080,277,1280
1,2,1080,277,1281
1,2,1080,277,1282
1,2,1080,277,1283
1,2,1080,277,1284
1,2,1080,277,1285
1,2,1080,277,1286
1,2,1080,278,1287
1,2,1080,278,1288
1,2,1080,278,1289
1,2,1080,278,1290
1,2,1080,278,1291
1,2,1080,278,1292
1,2,1080,278,1293
1,2,1080,278,1294
1,2,1080,278,1295
1,2,1081,278,1296
1,2,1081,278,1297
1,2,1081,278,1298
1,2,1081,278,1299
1,2,1081,278,1300
1,2,1081,278,1301
1,2,1081,278,1302
1,2,1081,278,1303
1,2,1082,278,1304
1,2,1082,278,1305
1,2,1082,278,1306
1,2,1082,278,1307
1,2,1082,278,1308
1,2,1082,278,1309
1,2,1082,278,1310
1,2,1082,278,1311
1,2,1082,278,1311
1,2,1082,278,1313
1,2,1082,278,1314
1,2,1082,278,1314
1,2,1082,278,1316
1,2,1082,278,1317
1,2,1082,278,1318
1,2,1082,279,1319
1,2,1082,279,1319
1,2,1082,279,1321
1,2,1082,279,1322
1,2,1082,279,1322
1,2,1082,279,1324
1,2,1082,279,1325
1,2,1082,279,1326
1,2,1082,279,1327
1,2,1083,279,1327
1,2,1083,279,1329
1,2,1083,279,1330
1,2,1083,279,1330
1,2,1083,279,1332
1,2,1083,279,1333
1,2,1083,279,1334
1,2,1083,279,1335
1,2,1083,279,1335
1,2,1083,279,1337
1,2,1083,279,1338
1,2,1083,279,1338
1,2,1083,279,1340
1,2,1083,279,1341
1,2,1083,279,1342
1,2,1085,279,1343
1,2,1085,279,1343
1,2,1085,279,1345
1,2,1085,279,1346
1,2,1085,279,1346
1,2,1085,279,1348
1,2,1085,279,1349
1,2,1085,279,1350
1,2,1085,279,1351
1,2,1085,279,1351
1,2,1085,279,1353
1,2,1085,279,1354
1,2,1085,279,1354
1,2,1085,279,1356
1,2,1085,279,1357
1,2,1085,279,1358
1,2,1085,279,1359
1,2,1086,279,1359
1,2,1086,279,1361
1,2,1086,279,1362
1,2,1086,279,1362
1,2,1086,279,1364
1,2,1086,279,1365
1,2,1086,279,1366
1,2,1086,280,1367
1,2,1088,280,1367
1,2,1088,280,1369
1,2,1088,280,1370
1,2,1088,280,1370
1,2,1088,280,1372
1,2,1088,280,1373
1,2,1088,280,1374
1,2,1088,280,1375
1,2,1088,280,1375
1,2,1088,280,1377
1,2,1088,280,1378
1,2,1088,280,1378
1,2,1088,280,1380
1,2,1088,280,1381
1,2,1088,280,1382
1,2,1088,280,1383
1,2,1091,280,1383
1,2,1091,280,1385
1,2,1091,280,1386
1,2,1091,280,1386
1,2,1091,280,1388
1,2,1091,280,1389
1,2,1091,280,1390
1,2,1091,281,1391
1,2,1093,281,1391
1,2,1093,281,1393
1,2,1093,281,1394
1,2,1093,281,1394
1,2,1093,281,1396
1,2,1093,281,1397
1,2,1093,281,1398
1,2,1093,281,1399
1,2,1095,281,1399
1,2,1095,281,1401
1,2,1095,281,1402
1,2,1095,281,1402
1,2,1095,281,1404
1,2,1095,281,1405
1,2,1095,281,1406
1,2,1095,282,1407
1,2,1097,282,1408
1,2,1097,282,1409
1,2,1097,282,1410
1,2,1097,282,1411
1,2,1097,282,1412
1,2,1097,282,1413
1,2,1097,282,1414
1,2,1097,282,1415
1,2,1100,282,1416
1,2,1100,282,1417
1,2,1100,282,1418
1,2,1100,282,1419
1,2,1100,282,1420
1,2,1100,282,1421
1,2,1100,282,1422
1,2,1100,282,1423
1,2,1101,282,1424
1,2,1101,282,1425
1,2,1101,282,1426
1,2,1101,282,1427
1,2,1101,282,1428
1,2,1101,282,1429
1,2,1101,282,1430
1,2,1101,282,1431
1,2,1102,282,1432
1,2,1102,282,1433
1,2,1102,282,1434
1,2,1102,282,1435
1,2,1102,282,1436
1,2,1102,282,1437
1,2,1102,282,1438
1,2,1102,282,1439
1,2,1103,282,1440
1,2,1103,282,1441
1,2,1103,282,1442
1,2,1103,282,1443
1,2,1103,282,1444
1,2,1103,282,1445
1,2,1103,282,1446
1,2,1103,283,1447
1,2,1105,283,1448
1,2,1105,283,1449
1,2,1105,283,1450
1,2,1105,283,1451
1,2,1105,283,1452
1,2,1105,283,1453
1,2,1105,283,1454
1,2,1105,284,1455
1,2,1106,284,1456
1,2,1106,284,1457
1,2,1106,284,1458
1,2,1106,284,1459
1,2,1106,284,1460
1,2,1106,284,1461
1,2,1106,284,1462
1,2,1106,284,1463
1,2,1108,284,1464
1,2,1108,284,1465
1,2,1108,284,1466
1,2,1108,284,1467
1,2,1108,284,1468
1,2,1108,284,1469
1,2,1108,284,1470
1,2,1108,284,1471
1,2,1110,284,1472
1,2,1110,284,1473
1,2,1110,284,1474
1,2,1110,284,1475
1,2,1110,284,1476
1,2,1110,284,1477
1,2,1110,284,1478
1,2,1110,286,1479
1,2,1111,286,1480
1,2,1111,286,1481
1,2,1111,286,1482
1,2,1111,286,1483
1,2,1111,286,1484
1,2,1111,286,1485
1,2,1111,286,1486
1,2,1111,286,1487
1,2,1113,286,1489
1,2,1113,286,1490
1,2,1113,286,1491
1,2,1113,286,1492
1,2,1113,286,1493
1,2,1113,286,1494
1,2,1113,286,1495
1,2,1114,286,1496
1,2,1114,286,1497
1,2,1114,286,1498
1,2,1114,286,1499
1,2,1114,286,1500
1,2,1114,286,1501
1,2,1114,286,1502
1,2,1114,286,1503
1,2,1115,286,1504
1,2,1115,286,1505
1,2,1115,286,1506
1,2,1115,286,1507
1,2,1115,286,1508
1,2,1115,286,1509
1,2,1115,286,1510
1,2,1115,287,1511
1,2,1117,287,1512
1,2,1117,287,1513
1,2,1117,287,1514
1,2,1117,287,1515
1,2,1117,287,1516
1,2,1117,287,1517
1,2,1117,287,1518
1,2,1117,288,1519
1,2,1118,288,1520
1,2,1118,288,1521
1,2,1118,288,1522
1,2,1118,288,1523
1,2,1118,288,1524
1,2,1118,288,1525
1,2,1118,288,1526
1,2,1118,288,1527
1,2,1119,288,1528
1,2,1119,288,1529
1,2,1119,288,1530
1,2,1119,288,1531
1,2,1119,288,1532
1,2,1119,288,1533
1,2,1119,288,1534
1,2,1120,288,1535
1,2,1120,288,1536
1,2,1120,288,1537
1,2,1120,288,1538
1,2,1120,288,1539
1,2,1120,288,1540
1,2,1120,288,1541
1,2,1120,288,1542
1,2,1120,289,1543
1,2,1121,289,1544
1,2,1121,289,1545
1,2,1121,289,1546
1,2,1121,289,1547
1,2,1121,289,1548
1,2,1121,289,1549
1,2,1121,289,1550
1,2,1121,291,1551
1,2,1123,291,1552
1,2,1123,291,1553
1,2,1123,291,1554
1,2,1123,291,1555
1,2,1123,291,1556
1,2,1123,291,1557
1,2,1123,291,1558
1,2,1123,291,1559
1,2,1124,291,1560
1,2,1124,291,1561
1,2,1124,291,1562
1,2,1124,291,1563
1,2,1124,291,1564
1,2,1124,291,1565
1,2,1124,291,1566
1,2,1124,291,1567
1,2,1125,291,1568
1,2,1125,291,1569
1,2,1125,291,1570
1,2,1125,291,1571
1,2,1125,291,1572
1,2,1125,291,1573
1,2,1125,291,1574
1,2,1125,292,1575
1,2,1126,292,1577
1,2,1126,292,1578
1,2,1126,292,1579
1,2,1126,292,1580
1,2,1126,292,1581
1,2,1126,292,1582
1,2,1126,292,1583
1,2,1127,292,1584
1,2,1127,292,1585
1,2,1127,292,1586
1,2,1127,292,1587
1,2,1127,292,1588
1,2,1127,292,1589
1,2,1127,292,1590
1,2,1127,292,1591
1,2,1128,292,1592
1,2,1128,292,1593
1,2,1128,292,1594
1,2,1128,292,1595
1,2,1128,292,1596
1,2,1128,292,1597
1,2,1128,292,1598
1,2,1128,292,1599
1,2,1128,292,1600
1,2,1128,292,1601
1,2,1128,292,1602
1,2,1128,292,1603
1,2,1128,292,1604
1,2,1128,292,1605
1,2,1128,292,1606
1,2,1128,293,1607
1,2,1128,293,1608
1,2,1128,293,1609
1,2,1128,293,1610
1,2,1128,293,1611
1,2,1128,293,1612
1,2,1128,293,1613
1,2,1128,293,1614
1,2,1128,293,1615
1,2,1129,293,1616
1,2,1129,293,1617
1,2,1129,293,1618
1,2,1129,293,1619
1,2,1129,293,1620
1,2,1129,293,1621
1,2,1129,293,1622
1,2,1129,293,1623
1,2,1129,293,1624
1,2,1129,293,1625
1,2,1129,293,1626
1,2,1129,293,1627
1,2,1129,293,1628
1,2,1129,293,1629
1,2,1129,293,1630
1,2,1130,293,1631
1,2,1130,293,1632
1,2,1130,293,1633
1,2,1130,293,1634
1,2,1130,293,1635
1,2,1130,293,1636
1,2,1130,293,1637
1,2,1130,293,1638
1,2,1130,293,1639
1,2,1130,293,1640
1,2,1130,293,1641
1,2,1130,293,1642
1,2,1130,293,1643
1,2,1130,293,1644
1,2,1130,293,1645
1,2,1130,293,1646
1,2,1130,293,1647
1,2,1130,293,1648
1,2,1130,293,1649
1,2,1130,293,1650
1,2,1130,293,1651
1,2,1130,293,1652
1,2,1130,293,1653
1,2,1130,293,1654
1,2,1130,293,1655
1,2,1130,293,1656
1,2,1130,293,1657
1,2,1130,293,1658
1,2,1130,293,1659
1,2,1130,293,1660
1,2,1130,293,1661
1,2,1130,293,1662
1,2,1130,293,1663
1,2,1130,293,1664
1,2,1130,293,1665
1,2,1130,293,1666
1,2,1130,293,1667
1,2,1130,293,1668
1,2,1130,293,1669
1,2,1130,293,1670
1,2,1130,293,1671
1,2,1130,293,1672
1,2,1130,293,1673
1,2,1130,293,1674
1,2,1130,293,1675
1,2,1130,293,1676
1,2,1130,293,1677
1,2,1130,293,1678
1,2,1130,293,1679
1,2,1130,293,1680
1,2,1130,293,1681
1,2,1130,293,1682
1,2,1130,293,1683
1,2,1130,293,1684
1,2,1130,293,1685
1,2,1130,293,1686
1,2,1130,293,1687
1,2,1130,293,1688
1,2,1130,293,1689
1,2,1130,293,1690
1,2,1130,293,1691
1,2,1130,293,1692
1,2,1130,293,1693
1,2,1130,293,1694
1,2,1130,293,1695
1,2,1130,293,1696
1,2,1130,293,1697
1,2,1130,293,1698
1,2,1130,293,1699
1,2,1130,293,1700
1,2,1130,293,1701
1,2,1130,293,1702
1,2,1130,293,1703
1,2,1130,293,1704
1,2,1130,293,1705
1,2,1130,293,1706
1,2,1130,293,1707
1,2,1130,293,1708
1,2,1130,293,1709
1,2,1130,293,1710
1,2,1130,293,1711
1,2,1130,293,1712
1,2,1130,293,1713
1,2,1130,293,1714
1,2,1130,293,1715
1,2,1130,293,1716
1,2,1130,293,1717
1,2,1130,293,1718
1,2,1130,293,1719
1,2,1130,293,1720
1,2,1130,293,1721
1,2,1130,293,1722
1,2,1130,293,1723
1,2,1130,293,1724
1,2,1130,293,1725
1,2,1130,293,1726
1,2,1130,293,1727
1,2,1130,293,1728
1,2,1130,293,1729
1,2,1130,293,1730
1,2,1130,293,1731
1,2,1130,293,1732
1,2,1130,293,1733
1,2,1130,293,1734
1,2,1130,293,1735
1,2,1130,293,1736
1,2,1130,293,1737
1,2,1130,293,1738
1,2,1130,293,1739
1,2,1130,293,1740
1,2,1130,293,1741
1,2,1130,293,1742
1,2,1130,293,1743
1,2,1130,293,1744
1,2,1130,293,1745
1,2,1130,293,1746
1,2,1130,293,1747
1,2,1130,293,1748
1,2,1130,293,1749
1,2,1130,293,1750
1,2,1130,293,1751
1,2,1130,293,1752
1,2,1130,293,1753
1,2,1130,293,1754
1,2,1130,293,1755
1,2,1130,293,1756
1,2,1130,293,1757
1,2,1130,293,1758
1,2,1130,294,1759
1,2,1130,294,1760
1,2,1130,294,1761
1,2,1130,294,1762
1,2,1130,294,1763
1,2,1130,294,1764
1,2,1130,294,1765
1,2,1130,294,1766
1,2,1130,295,1767
1,2,1132,295,1768
1,2,1132,295,1769
1,2,1132,295,1770
1,2,1132,295,1771
1,2,1132,295,1772
1,2,1132,295,1773
1,2,1132,295,1774
1,2,1132,296,1775
1,2,1133,296,1776
1,2,1133,296,1777
1,2,1133,296,1778
1,2,1133,296,1779
1,2,1133,296,1780
1,2,1133,296,1781
1,2,1133,296,1782
1,2,1133,297,1783
1,2,1135,297,1784
1,2,1135,297,1785
1,2,1135,297,1786
1,2,1135,297,1787
1,2,1135,297,1788
1,2,1135,297,1789
1,2,1135,297,1790
1,2,1135,300,1791
1,2,1139,300,1792
1,2,1139,300,1793
1,2,1139,300,1794
1,2,1139,300,1795
1,2,1139,300,1796
1,2,1139,300,1797
1,2,1139,300,1798
1,2,1139,302,1799
1,2,1142,302,1800
1,2,1142,302,1801
1,2,1142,302,1802
1,2,1142,302,1803
1,2,1142,302,1804
1,2,1142,302,1805
1,2,1142,302,1806
1,2,1142,302,1807
1,2,1147,305,1808
1,2,1147,305,1809
1,2,1147,305,1810
1,2,1147,305,1811
1,2,1147,305,1812
1,2,1147,305,1813
1,2,1147,305,1814
1,2,1147,307,1815
1,2,1150,307,1816
1,2,1150,307,1817
1,2,1150,307,1818
1,2,1150,307,1819
1,2,1150,307,1820
